CLASS,noaaID,FITS文件,NOAA_NUM,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,AREA_ACR,MEANPOT,R_VALUE,SHRGT45
C,13465,hmi.sharp_cea_720s.10248.20231016_043600_TAI.magnetogram.fits,1,-0.1924867579880135,0.06822092813249132,-0.14126895230577374,-0.08017150089135358,0.20619129620495558,-0.1768360522170243,0.05859378167160649,0.8485316857495616,0.31296698439890397,1.5293375369499291
C,13465,hmi.sharp_cea_720s.10248.20231016_051200_TAI.magnetogram.fits,1,-0.15938490566782942,0.07574393621627391,-0.09924725930953508,-0.17157581724547546,0.08039726940225352,-0.16619934812960171,0.058276979328725595,0.8979524812230377,0.4046846852159263,1.435108109497788
C,13465,hmi.sharp_cea_720s.10248.20231016_054800_TAI.magnetogram.fits,1,-0.17228565072822496,0.06555845013115605,-0.16617428978093646,-0.21849551812909895,-0.07857016838595897,-0.18781355659611265,0.061065148163081305,1.1432629699310086,0.2679448548415683,1.3686767062203344
C,13465,hmi.sharp_cea_720s.10248.20231016_062400_TAI.magnetogram.fits,1,-0.2065905756069822,0.059807111287560256,-0.2245462873465253,-0.36199348514695057,-0.260584317919617,-0.2094351692481859,0.07058380129091436,1.3715235691509788,0.41829005698582117,1.334755817307819
C,13465,hmi.sharp_cea_720s.10248.20231016_070000_TAI.magnetogram.fits,1,-0.23454219835822696,0.04635281302601892,-0.24076031234873854,-0.29862239452700634,-0.15309753719742608,-0.22020779756207237,0.06718880211478571,1.2604865071311162,0.3886062654052738,1.4738436058579718
C,13465,hmi.sharp_cea_720s.10248.20231016_073600_TAI.magnetogram.fits,1,-0.25951400280989373,0.04123208245512452,-0.2507788673223857,-0.31801342093650165,-0.324218114686831,-0.22559323741339396,0.06306093235710859,1.0498197805615472,0.4368572306922143,1.5847794674406603
C,13465,hmi.sharp_cea_720s.10248.20231016_081200_TAI.magnetogram.fits,1,-0.28065741326951255,0.022419131308039283,-0.25839386180104745,-0.2572420704467008,-0.1711283196512101,-0.24222147424731705,0.07104761597684757,0.9234644102009207,0.4498444981963147,1.6373890353066562
C,13465,hmi.sharp_cea_720s.10248.20231016_084800_TAI.magnetogram.fits,1,-0.2766116821967829,0.02901437952418749,-0.2441934163401049,-0.2778265916480161,-0.19771412006869754,-0.23060305479402843,0.09084094863604766,0.8662457387929315,0.2542573942601904,1.5899947726447397
C,13465,hmi.sharp_cea_720s.10248.20231016_092400_TAI.magnetogram.fits,1,-0.2646685401010111,0.039270388250792106,-0.214939116547776,-0.32350505432039617,-0.28171873321118535,-0.2100258593598372,0.08970777411455878,0.8105832526248051,0.3088925975612277,1.5356861652323464
C,13465,hmi.sharp_cea_720s.10248.20231016_100000_TAI.magnetogram.fits,1,-0.2151228147652591,0.056001443815443426,-0.142224028373614,-0.308156431923774,-0.14063379147096414,-0.1844830350476241,0.09317571221439959,0.7612318192211831,0.2703843787691559,1.4723332210967623
C,13465,hmi.sharp_cea_720s.10248.20231016_103600_TAI.magnetogram.fits,1,-0.1868441991454006,0.05997468692985172,-0.12467019283245778,-0.4081887268200906,-0.3983269442382704,-0.18668219935056182,0.10863955373930556,0.8731110110770874,0.25940003985791193,1.4109757589768432
C,13465,hmi.sharp_cea_720s.10248.20231016_111200_TAI.magnetogram.fits,1,-0.18914858425002665,0.06398301539587474,-0.15794901898214184,-0.37162837586225395,-0.41233882957855594,-0.1980013408154755,0.11879709227165701,1.094493129809998,0.2895418525771064,1.3438249799645705
C,13465,hmi.sharp_cea_720s.10248.20231016_114800_TAI.magnetogram.fits,1,-0.19303624838264843,0.061125951696264294,-0.1732721661994081,-0.3628606959747277,-0.2205739595222429,-0.21437844706565953,0.11901282069358371,1.2292757612269622,0.2708090403974801,1.3251552148276724
C,13465,hmi.sharp_cea_720s.10248.20231016_122400_TAI.magnetogram.fits,1,-0.1832406800127395,0.0619441985024622,-0.17297709233317352,-0.409612722224019,-0.19471813500405658,-0.21912134442241538,0.11662668843846091,1.3342121776296936,0.39734549692657867,1.3345395044743331
C,13465,hmi.sharp_cea_720s.10248.20231016_131200_TAI.magnetogram.fits,1,-0.16440286684782718,0.06825940269773506,-0.13778867169997372,-0.41028548413706595,-0.3432710568791754,-0.20669670553697483,0.11773451971175322,1.2626943437672304,0.523966497592961,1.329619228780747
C,13465,hmi.sharp_cea_720s.10248.20231016_134800_TAI.magnetogram.fits,1,-0.16481573555475984,0.05498531369770972,-0.12544101607277772,-0.4000613301124296,-0.2524506720259927,-0.20898657255580164,0.11154048995608906,1.1544731708322709,0.3919222514839067,1.3689398264118298
C,13465,hmi.sharp_cea_720s.10248.20231016_142400_TAI.magnetogram.fits,1,-0.16046863079867635,0.04777009731480496,-0.09718507298467328,-0.3484713119253745,-0.24946422316341807,-0.1970094223318583,0.1169140742242235,0.9293026734420216,0.6189259554630765,1.3936149638066806
C,13465,hmi.sharp_cea_720s.10248.20231016_150000_TAI.magnetogram.fits,1,-0.1765827285687629,0.032663545356439366,-0.10667386598884213,-0.37378466826892975,-0.27646136682939576,-0.19679656498167372,0.1131504529490267,0.7530251802892847,0.5989064153947407,1.4136475958509478
C,13465,hmi.sharp_cea_720s.10248.20231016_153600_TAI.magnetogram.fits,1,-0.1985624215403089,0.027813436021160078,-0.1410609139063252,-0.3315405223462613,-0.18893652827871843,-0.20620360293729673,0.10773673991451031,0.7040217307695055,0.6470916424196651,1.520474753034926
C,13465,hmi.sharp_cea_720s.10248.20231016_161200_TAI.magnetogram.fits,1,-0.23633576920933547,0.011116118318494376,-0.20732834049909576,-0.3736509404962503,-0.4017316201372316,-0.23855620040908757,0.0993599368629689,0.763354759895575,0.5139325275110599,1.6155479151856327
C,13465,hmi.sharp_cea_720s.10248.20231016_164800_TAI.magnetogram.fits,1,-0.25842139392093755,0.011027446751393848,-0.23620991620640247,-0.30521577762952856,-0.4765173416218706,-0.27145251209971694,0.10990276765945058,0.8582989142393409,0.48519403636385855,1.721163739093653
C,13465,hmi.sharp_cea_720s.10248.20231016_172400_TAI.magnetogram.fits,1,-0.23575119293213553,0.014405210334363656,-0.23243996754616972,-0.3625300198411665,-0.4796999382964511,-0.2642293683963704,0.11939713294133787,0.9437978446773579,0.5466366715985981,1.7141087367760193
C,13465,hmi.sharp_cea_720s.10248.20231016_180000_TAI.magnetogram.fits,1,-0.20816335511349882,0.019491070091348203,-0.20616562056122967,-0.37513480970333135,-0.4872079573963699,-0.2497842467305063,0.12468865041570713,1.1170133058071205,0.5102340730005477,1.5624844467076036
C,13465,hmi.sharp_cea_720s.10248.20231016_183600_TAI.magnetogram.fits,1,-0.1607371165669247,0.029553797219658683,-0.1882926827945736,-0.3319069954942989,-0.30025889317201604,-0.23959483509077814,0.12885408334834578,1.2810361665407022,0.6439746611830403,1.4188345365273412
C,13465,hmi.sharp_cea_720s.10248.20231016_191200_TAI.magnetogram.fits,1,-0.11096476681909241,0.04197520490659392,-0.1226640941760104,-0.3649069416764382,-0.3310332104085632,-0.215983995362885,0.12339835690057088,1.208538169995124,0.6108641812508095,1.3000323306280848
C,13465,hmi.sharp_cea_720s.10248.20231016_194800_TAI.magnetogram.fits,1,-0.050557292026526326,0.04198271613679884,-0.014023733387757212,-0.27150975789922926,-0.16030292733830856,-0.18193462748850148,0.11326133444874364,0.8048786226639109,0.5656734640858988,1.3305766694775591
C,13465,hmi.sharp_cea_720s.10248.20231016_202400_TAI.magnetogram.fits,1,-0.12304044414734679,0.03051169360848078,-0.08805564317488374,-0.32640602768591437,-0.23829356502752794,-0.2110069283743526,0.11100577176507055,0.7698179968137531,0.5745018143319431,1.5011671733493281
C,13465,hmi.sharp_cea_720s.10248.20231016_211200_TAI.magnetogram.fits,1,-0.23466675033766313,0.0029143008839693572,-0.23604785945246295,-0.35079954379445,-0.39041116800139614,-0.2805522157590575,0.1038995753927668,0.98836752378647,0.45451572809871593,1.7379299822818128
C,13465,hmi.sharp_cea_720s.10248.20231016_214800_TAI.magnetogram.fits,1,-0.27420975511886125,-0.0174877214006016,-0.28312791660346215,-0.4191436245779168,-0.5982034718135046,-0.3143922985286681,0.09945407281174902,1.0730240987087192,0.39139294359561017,1.795806868347489
C,13465,hmi.sharp_cea_720s.10248.20231016_222400_TAI.magnetogram.fits,1,-0.278627122058134,-0.029491776114502335,-0.29933652820676926,-0.49725215156595814,-0.5000803166446315,-0.3260230632927559,0.1010669770896483,1.1202588415785677,0.4470053322731453,1.736377512419552
C,13465,hmi.sharp_cea_720s.10248.20231016_230000_TAI.magnetogram.fits,1,-0.277362536550051,-0.021383538098392663,-0.3002720750681843,-0.4423829166654309,-0.6037410109397588,-0.32173070918472896,0.08992289821365078,1.1422517109572434,0.381276068546443,1.6994412889181505
C,13465,hmi.sharp_cea_720s.10248.20231016_233600_TAI.magnetogram.fits,1,-0.2575573839392442,-0.027635256006789732,-0.2808641333306884,-0.4884276126100923,-0.5748540015609913,-0.3168742992574965,0.08194745450430085,1.1532246155656884,0.42822068391362195,1.6016121382827992
C,13465,hmi.sharp_cea_720s.10248.20231017_001200_TAI.magnetogram.fits,1,-0.2445661406929096,-0.025252735247033458,-0.2628922673112821,-0.5083385634282194,-0.5479365171480212,-0.317097359725432,0.08468101306925785,1.1637557818054345,0.46960420581222917,1.6323401555758117
C,13465,hmi.sharp_cea_720s.10248.20231017_004800_TAI.magnetogram.fits,1,-0.25801525437591905,-0.03470903901042344,-0.26514328148754707,-0.47164265268363276,-0.5395672405328068,-0.3211423545944315,0.08338113936881819,1.1531691696204054,0.4424413754178165,1.6567954353458645
C,13465,hmi.sharp_cea_720s.10248.20231017_012400_TAI.magnetogram.fits,1,-0.2583898071437594,-0.04706709057942739,-0.2747924165600874,-0.5420761354826453,-0.3371892119358241,-0.32657054770210736,0.08218792308742369,1.1161419445076375,0.3573445223489839,1.6376545166266308
C,13465,hmi.sharp_cea_720s.10248.20231017_020000_TAI.magnetogram.fits,1,-0.26314551846118045,-0.058521263461040744,-0.2893658668289106,-0.4933633439237043,-0.48173448666038515,-0.33505798811926685,0.07998387861643749,1.1078840382687485,0.2273622423872393,1.6159046438959594
C,13478,hmi.sharp_cea_720s.10347.20231104_090000_TAI.magnetogram.fits,1,-0.7268715940593766,-0.6123025851389117,-0.7571027371776583,-0.4624127222189926,-0.5738468414426232,-0.7084778532594227,-0.8494569676302421,-1.0405458831010128,-0.3137253252017385,-1.2815400735574702
C,13478,hmi.sharp_cea_720s.10347.20231104_093600_TAI.magnetogram.fits,1,-0.7181243738357049,-0.6113238761821856,-0.746549202203562,-0.4479742106522953,-0.5420564717601725,-0.7130259518610541,-0.8511712683817741,-1.018397928990292,-0.37706607816651555,-1.1630877193494504
C,13478,hmi.sharp_cea_720s.10347.20231104_101200_TAI.magnetogram.fits,1,-0.7184436267714157,-0.6128253682074902,-0.7538868823303404,-0.4450328715275728,-0.5423393136698532,-0.7251257437912036,-0.854193080287974,-0.9841587203284934,-0.13827794198760684,-1.0853918189161023
C,13478,hmi.sharp_cea_720s.10347.20231104_104800_TAI.magnetogram.fits,1,-0.7314910438911205,-0.6164685930326937,-0.7736836555752521,-0.4358971507854848,-0.5439316126095741,-0.7409988166015897,-0.8608223744920994,-0.9617531991344198,-0.2765388261202652,-1.1923535523670374
C,13478,hmi.sharp_cea_720s.10347.20231104_112400_TAI.magnetogram.fits,1,-0.7351199800548437,-0.6175010586298013,-0.7739719488463886,-0.4316355721460559,-0.5414793040579359,-0.744720636372319,-0.8613209433022725,-0.9829878677793178,-0.8397390510136812,-1.1508313269927946
C,13478,hmi.sharp_cea_720s.10347.20231104_120000_TAI.magnetogram.fits,1,-0.737771033144823,-0.6177692637851744,-0.7773333425629108,-0.4454653330894756,-0.5433140659654628,-0.7464386890473336,-0.8598643658484152,-0.9810319609845619,-0.2797825378321666,-1.1683566903390659
C,13478,hmi.sharp_cea_720s.10347.20231104_123600_TAI.magnetogram.fits,1,-0.7424963470868551,-0.6177230383824465,-0.7772906006109307,-0.42533345262787875,-0.49979291527860464,-0.7492834515862675,-0.8615997301549413,-0.9810244209061415,-0.5700993552147235,-1.1659332249696668
C,13478,hmi.sharp_cea_720s.10347.20231104_131200_TAI.magnetogram.fits,1,-0.7427086361934419,-0.6186852163653282,-0.7804855522272377,-0.4229850415809875,-0.4982163107805756,-0.7533634492664066,-0.8633521798667593,-0.9792521342630857,-0.47639457568731886,-1.1590505013689645
C,13478,hmi.sharp_cea_720s.10347.20231104_134800_TAI.magnetogram.fits,1,-0.7511097390262845,-0.6191276835077753,-0.7877228018546177,-0.40360181002303436,-0.43058150582771815,-0.7575926635039577,-0.8593226701385339,-0.9663048385025473,0.04098709563206404,-1.1075812841920551
C,13478,hmi.sharp_cea_720s.10347.20231104_142400_TAI.magnetogram.fits,1,-0.7419032568099512,-0.6174359654796219,-0.7723078442264847,-0.4258235850598703,-0.4820750502962204,-0.7538106603430828,-0.8639306663553412,-0.9598618438679922,-0.021190710784938175,-1.0731678434281091
C,13478,hmi.sharp_cea_720s.10347.20231104_150000_TAI.magnetogram.fits,1,-0.7411807922571118,-0.6182434007907646,-0.7766317133342995,-0.44417597646785023,-0.5532811237710611,-0.755959615265156,-0.8616406696284387,-0.9543403684458899,-0.17764675933134544,-1.1242017224290302
C,13478,hmi.sharp_cea_720s.10347.20231104_153600_TAI.magnetogram.fits,1,-0.750238584547689,-0.6195984469682204,-0.7840752631555368,-0.4699911858393758,-0.600118860470852,-0.760116373516289,-0.8689711933557627,-0.969337990647338,-0.064831438382738,-1.1424195725328052
C,13478,hmi.sharp_cea_720s.10347.20231104_162400_TAI.magnetogram.fits,1,-0.7561545426082152,-0.6193380336294437,-0.7875679452626432,-0.47835296633303875,-0.5658009408987175,-0.7597217604349781,-0.8720517642261582,-0.9867524241599083,0.02649561872767103,-1.0603082372803294
C,13478,hmi.sharp_cea_720s.10347.20231104_170000_TAI.magnetogram.fits,1,-0.7586125987180307,-0.6204821841809322,-0.7880204230911155,-0.4844787756896587,-0.5777285786114739,-0.7570416864889145,-0.8737263044898457,-1.0365920788290317,-0.2287802222409246,-1.0985390105126194
C,13478,hmi.sharp_cea_720s.10347.20231104_173600_TAI.magnetogram.fits,1,-0.7719935474757642,-0.6223326398621527,-0.8067227072269809,-0.47614689711569097,-0.5797796717557084,-0.7629784680821128,-0.8771338152495674,-1.037497477382329,-0.3692570996349614,-1.2103833723621358
C,13478,hmi.sharp_cea_720s.10347.20231104_181200_TAI.magnetogram.fits,1,-0.7692360804160789,-0.6205883212866877,-0.8017143834391658,-0.4638943744262215,-0.5638481237633443,-0.7628893864384954,-0.8764956070820904,-1.0267353528866987,-0.7647259603879637,-1.0483304766757535
C,13478,hmi.sharp_cea_720s.10347.20231104_184800_TAI.magnetogram.fits,1,-0.7717159199271397,-0.6232473440257074,-0.8061218760929704,-0.44884275597405593,-0.5071002776606659,-0.766871823730334,-0.8831301721183004,-1.0548140704192164,-0.5167549674397628,-1.1716350812884146
C,13478,hmi.sharp_cea_720s.10347.20231104_192400_TAI.magnetogram.fits,1,-0.7683300863154866,-0.6220762759828179,-0.8017750650992237,-0.43770936622179085,-0.478893493375924,-0.7689707799128309,-0.8840720494205543,-1.0106470300724018,-0.4946242449728677,-1.141094202948501
C,13478,hmi.sharp_cea_720s.10347.20231104_200000_TAI.magnetogram.fits,1,-0.7659097859938594,-0.6213563653057425,-0.7991623084126762,-0.450254501056377,-0.5424533674791627,-0.7710896916161825,-0.8774676931110679,-0.9838815499914783,-0.5235053301947242,-1.0989260626816346
C,13478,hmi.sharp_cea_720s.10347.20231104_203600_TAI.magnetogram.fits,1,-0.7651086908091491,-0.6227114601760256,-0.8033249064112,-0.4410765647724396,-0.5035915123468835,-0.7765379129592399,-0.8773304018383972,-0.9614911659680705,-0.296020553819877,-1.2491386668775735
C,13478,hmi.sharp_cea_720s.10347.20231104_211200_TAI.magnetogram.fits,1,-0.7699582200519898,-0.6245601056893354,-0.8033707507301215,-0.4818262928776103,-0.584125828903492,-0.7795980940155857,-0.8793757528631978,-1.0068524321569332,-0.3490696303704381,-1.1781240442645153
C,13478,hmi.sharp_cea_720s.10347.20231104_214800_TAI.magnetogram.fits,1,-0.7736053390669195,-0.6260937141777897,-0.8052085670342097,-0.5030082398271865,-0.6139598859334501,-0.7828318331057922,-0.882448970521189,-1.0451855636935683,-0.8156784081750202,-1.152291564731592
C,13478,hmi.sharp_cea_720s.10347.20231104_222400_TAI.magnetogram.fits,1,-0.7810653942612766,-0.6262276118117046,-0.8131018701547713,-0.512386958041962,-0.629417757953143,-0.7828700555545978,-0.8851219398517707,-1.049773744172679,-0.8007354530951482,-1.1594483397430129
C,13478,hmi.sharp_cea_720s.10347.20231104_230000_TAI.magnetogram.fits,1,-0.7837130710086002,-0.6268629467839397,-0.8139866482872297,-0.5200941401777197,-0.641276773469045,-0.7833681829589284,-0.8909180236387998,-1.067763801145218,-0.6104644861574705,-1.20436706888496
C,13478,hmi.sharp_cea_720s.10347.20231104_233600_TAI.magnetogram.fits,1,-0.7760326611227183,-0.6258042555674765,-0.8071033158307743,-0.5259990763431118,-0.6028516398166338,-0.7834994984694219,-0.8884263289135712,-1.0450726430610446,-2.1486813627381376,-1.1677551014505334
C,13478,hmi.sharp_cea_720s.10347.20231105_002400_TAI.magnetogram.fits,1,-0.776610563370967,-0.6255791830489209,-0.8090846516962618,-0.5225643958928903,-0.6182206910496223,-0.7860356103482955,-0.8864804415180001,-1.0284898345871714,-0.5586843123789809,-1.1554203115720318
C,13478,hmi.sharp_cea_720s.10347.20231105_010000_TAI.magnetogram.fits,1,-0.7838286943884504,-0.6262091836013889,-0.8177370832946009,-0.5098843364980938,-0.652717414856534,-0.7881879361080826,-0.8871025727207436,-1.0233012082538213,-0.489232562126106,-1.240996028388091
C,13478,hmi.sharp_cea_720s.10347.20231105_013600_TAI.magnetogram.fits,1,-0.7830928251745334,-0.6265496427657374,-0.8197907166768041,-0.49857503933862773,-0.5938563858251684,-0.7888573714356343,-0.882777436665527,-1.0156576046043402,-2.1486813627381376,-1.2621625443561753
C,13478,hmi.sharp_cea_720s.10347.20231105_021200_TAI.magnetogram.fits,1,-0.7800823852921835,-0.6241775072459537,-0.8125078014068084,-0.4818914058190009,-0.6187817527696723,-0.7896686976205565,-0.8849034406899768,-0.9740966234600381,-2.1486813627381376,-0.9824059271192942
C,13478,hmi.sharp_cea_720s.10347.20231105_024800_TAI.magnetogram.fits,1,-0.7791347871225839,-0.6267194564219759,-0.8200964424580973,-0.4850418444183379,-0.6202470935483198,-0.7914787480225595,-0.8791744602184293,-0.9915482347379763,-0.6630651982697411,-1.309920426381321
C,13478,hmi.sharp_cea_720s.10347.20231105_032400_TAI.magnetogram.fits,1,-0.7798198443275618,-0.6260837306295376,-0.8140846319454966,-0.5096549623395753,-0.6177530686473179,-0.7901384796326602,-0.8745798443765296,-1.0163534013305489,-1.0030512539364993,-1.0608174515100837
C,13478,hmi.sharp_cea_720s.10347.20231105_040000_TAI.magnetogram.fits,1,-0.7753900489482102,-0.6259341880142886,-0.8121439694080063,-0.4945467072964305,-0.5972794259257495,-0.7903325945249716,-0.8737592011555572,-1.0026448308408094,-0.7820432772433721,-1.0172850828137308
